STATE, YEAR, CITY, Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area (Water),Male,Female,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Households,Family Households,Married-Couple Family,Other Family,Male Householder No Wife Present,Female Householder No Husband Present,Nonfamily Households,Male Householder,Female Householder,Renter-Occupied Housing Units,1-Person Household,2-Person Household,3-Person Household,4-Person Household,5-Person Household,6-Person Household,7-or-More Person Household,Population 25 Years and Over,Less than High School,High School Graduate (Includes Equivalency),Some College,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Population 16 Years and Over,In Labor Force,In Armed Forces,Civilian,Employed,Unemployed,Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Total Employed Civilian Population 16 Years and Over,Agriculture Forestry Fishing and Hunting and Mining,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing and Utilities,Information,Finance and Insurance and Real Estate and Rental  and Leasing,Professional Scientific and Management and    Administrative and Waste Management Services,Educational Services and Health Care and Social  Assistance,Arts Entertainment and Recreation and  Accommodation and Food Services,Other Services Except Public Administration,Public Administration,Average Household Income (In 2019 Inflation-Adjusted Dollars),Gini Index,Workers 16 Years and Over,Car Truck or Van,Drove Alone,Carpooled,Public Transportation (Includes Taxicab),Motorcycle,Bicycle,Walked,Other Means,Worked At Home,aggravated-assault, arson, burglary, homicide, human-trafficing, larceny, motor-vehicle-theft, property-crime, rape, rape-legacy, robbery, violent-crime
California, 2015, San Mateo city, 103524.0, 8534.76, 12.13, 15.88, 3.75, 50966.0, 52558.0, 58158.0, 1994.0, 279.0, 26126.0, 2548.0, 8624.0, 5795.0, 38658.0, 24144.0, 18334.0, 5810.0, 1157.0, 4653.0, 14514.0, 7312.0, 7202.0, 16658.0, 5332.0, 5519.0, 2447.0, 1838.0, 952.0, 135.0, 435.0, 74215.0, 8933.0, 9567.0, 17495.0, 22741.0, 10117.0, 2620.0, 2742.0, 84032.0, 58925.0, 0.0, 58925.0, 56720.0, 2205.0, 25107.0, 58925.0, 56720.0, 98.0, 2500.0, 5517.0, 819.0, 3935.0, 3888.0, 2872.0, 4366.0, 11340.0, 10934.0, 6262.0, 2998.0, 1191.0, 131224.0, 0.45, 55023.0, 42717.0, 37115.0, 5602.0, 6601.0, 160.0, 691.0, 959.0, 533.0, 3362.0,191, 8, 726, 2, 0, 1114, 205, 2045, 11, 0, 62, 266
California, 2015, Santa Ana city, 335423.0, 12300.28, 27.27, 27.52, 0.25, 167503.0, 167920.0, 158061.0, 4801.0, 2868.0, 36204.0, 1184.0, 126135.0, 6170.0, 72177.0, 59997.0, 40119.0, 19878.0, 6706.0, 13172.0, 12180.0, 5863.0, 6317.0, 39610.0, 5122.0, 5123.0, 5775.0, 8392.0, 7009.0, 3695.0, 4494.0, 202730.0, 92896.0, 47818.0, 38726.0, 16173.0, 4759.0, 1363.0, 995.0, 248399.0, 162061.0, 0.0, 162061.0, 152728.0, 9333.0, 86338.0, 162061.0, 152728.0, 2499.0, 12257.0, 24873.0, 3932.0, 15625.0, 5204.0, 1551.0, 7927.0, 22401.0, 19447.0, 24413.0, 10794.0, 1805.0, 68903.0, 0.41, 151196.0, 134293.0, 114392.0, 19901.0, 8245.0, 75.0, 377.0, 3339.0, 1640.0, 3227.0,937, 37, 909, 12, 0, 4494, 1867, 7270, 154, 0, 523, 1626
California, 2015, Santa Barbara city, 91852.0, 4718.13, 19.47, 41.97, 22.5, 45068.0, 46784.0, 71244.0, 1553.0, 457.0, 4386.0, 0.0, 11614.0, 2598.0, 36016.0, 18500.0, 13544.0, 4956.0, 1384.0, 3572.0, 17516.0, 7147.0, 10369.0, 21708.0, 8423.0, 5924.0, 3281.0, 1926.0, 1563.0, 276.0, 315.0, 63973.0, 9745.0, 8293.0, 14973.0, 18599.0, 7592.0, 2367.0, 2404.0, 78429.0, 54405.0, 0.0, 54405.0, 52182.0, 2223.0, 24024.0, 54405.0, 52182.0, 255.0, 3209.0, 2994.0, 1191.0, 5380.0, 888.0, 1856.0, 2520.0, 8734.0, 12944.0, 7053.0, 3440.0, 1718.0, 95889.0, 0.48, null, null, null, null, null, null, null, null, null, null,224, 20, 374, 1, 0, 2209, 134, 2717, 62, 0, 76, 363
California, 2015, Santa Clara city, 126216.0, 6856.86, 18.41, 18.41, 0.0, 63278.0, 62938.0, 51802.0, 3654.0, 669.0, 54774.0, 2824.0, 7547.0, 4946.0, 43971.0, 28862.0, 23470.0, 5392.0, 1548.0, 3844.0, 15109.0, 8317.0, 6792.0, 24923.0, 6578.0, 7766.0, 4953.0, 3535.0, 1259.0, 257.0, 575.0, 88652.0, 7592.0, 12670.0, 19399.0, 26563.0, 18123.0, 1623.0, 2682.0, 104288.0, 72712.0, 71.0, 72641.0, 69633.0, 3008.0, 31576.0, 72641.0, 69633.0, 67.0, 1736.0, 14963.0, 1749.0, 6217.0, 1914.0, 3596.0, 1953.0, 15160.0, 13009.0, 5351.0, 1575.0, 2343.0, 126040.0, 0.41, 68446.0, 59483.0, 53358.0, 6125.0, 3543.0, 169.0, 899.0, 1323.0, 323.0, 2706.0,64, 10, 583, 1, 0, 2598, 398, 3579, 20, 0, 71, 156
California, 2015, Santa Maria city, 105082.0, 4617.83, 22.76, 23.39, 0.64, 53320.0, 51762.0, 88586.0, 813.0, 433.0, 4778.0, 0.0, 8416.0, 2056.0, 27144.0, 20854.0, 15094.0, 5760.0, 2141.0, 3619.0, 6290.0, 2265.0, 4025.0, 14559.0, 2124.0, 1947.0, 2152.0, 1980.0, 2814.0, 1681.0, 1861.0, 58821.0, 25306.0, 10990.0, 15262.0, 5186.0, 1707.0, 240.0, 130.0, 74328.0, 50662.0, 138.0, 50524.0, 47280.0, 3244.0, 23666.0, 50524.0, 47280.0, 14825.0, 3159.0, 2684.0, 1521.0, 3515.0, 2240.0, 600.0, 1275.0, 2449.0, 7051.0, 4131.0, 2200.0, 1630.0, 64547.0, 0.38, null, null, null, null, null, null, null, null, null, null,267, 7, 595, 13, 0, 1727, 653, 2975, 50, 0, 133, 463
California, 2015, Santa Monica city, 93219.0, 11077.99, 8.41, 8.42, 0.0, 46732.0, 46487.0, 65561.0, 8727.0, 227.0, 10972.0, 53.0, 2788.0, 4891.0, 45678.0, 18977.0, 14493.0, 4484.0, 1917.0, 2567.0, 26701.0, 12861.0, 13840.0, 32707.0, 17833.0, 8920.0, 3028.0, 2197.0, 439.0, 247.0, 43.0, 72955.0, 2680.0, 7842.0, 14762.0, 27878.0, 11811.0, 5339.0, 2643.0, 80790.0, 57878.0, 0.0, 57878.0, 54241.0, 3637.0, 22912.0, 57878.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 124587.0, 0.52, 51738.0, 35879.0, 33665.0, 2214.0, 2166.0, 392.0, 2660.0, 3295.0, 496.0, 6850.0,230, 24, 660, 1, 0, 2953, 221, 3834, 42, 0, 172, 445
California, 2015, Santa Rosa city, 174989.0, 4237.66, 41.29, 41.5, 0.21, 86840.0, 88149.0, 126671.0, 3901.0, 2329.0, 8973.0, 620.0, 17798.0, 14697.0, 63648.0, 39348.0, 27455.0, 11893.0, 3301.0, 8592.0, 24300.0, 11693.0, 12607.0, 31999.0, 8387.0, 8034.0, 7118.0, 4020.0, 2375.0, 1275.0, 790.0, 121849.0, 17655.0, 24597.0, 42569.0, 23746.0, 8710.0, 2772.0, 1800.0, 139584.0, 91978.0, 0.0, 91978.0, 86425.0, 5553.0, 47606.0, 91978.0, 86425.0, 2606.0, 7562.0, 8423.0, 3142.0, 11413.0, 3659.0, 1054.0, 5050.0, 8902.0, 17735.0, 10056.0, 4289.0, 2534.0, 84625.0, 0.44, 84919.0, 76356.0, 66543.0, 9813.0, 1048.0, 349.0, 872.0, 1912.0, 280.0, 4102.0,382, 41, 639, 4, 0, 3223, 449, 4311, 89, 0, 131, 606
California, 2015, Simi Valley city, 126766.0, 3056.07, 41.48, 42.25, 0.77, 63243.0, 63523.0, 102117.0, 1217.0, 533.0, 12063.0, 0.0, 4755.0, 6081.0, 40269.0, 31066.0, 24116.0, 6950.0, 2507.0, 4443.0, 9203.0, 4510.0, 4693.0, 10518.0, 2555.0, 3007.0, 1603.0, 1499.0, 882.0, 477.0, 495.0, 84935.0, 8542.0, 18444.0, 27645.0, 20802.0, 5764.0, 2498.0, 1240.0, 102001.0, 70099.0, 0.0, 70099.0, 66283.0, 3816.0, 31902.0, 70099.0, 66283.0, 526.0, 4701.0, 7343.0, 1180.0, 7946.0, 2295.0, 2413.0, 7213.0, 7367.0, 13062.0, 5642.0, 4348.0, 2247.0, 113816.0, 0.4, 64195.0, 59413.0, 51654.0, 7759.0, 274.0, 121.0, 296.0, 540.0, 293.0, 3258.0,104, 6, 255, 1, 0, 1146, 112, 1513, 24, 0, 45, 174
California, 2015, South Gate city, 96399.0, 13321.77, 7.24, 7.35, 0.12, 47758.0, 48641.0, 54464.0, 1163.0, 233.0, 566.0, 279.0, 38164.0, 1530.0, 24276.0, 20723.0, 12900.0, 7823.0, 2965.0, 4858.0, 3553.0, 1692.0, 1861.0, 14527.0, 2089.0, 3468.0, 2346.0, 2436.0, 2410.0, 810.0, 968.0, 58793.0, 26742.0, 14848.0, 11255.0, 4552.0, 1146.0, 203.0, 47.0, 73179.0, 48413.0, 0.0, 48413.0, 43226.0, 5187.0, 24766.0, 48413.0, 43226.0, 50.0, 3300.0, 7195.0, 3675.0, 5033.0, 1899.0, 424.0, 1831.0, 3099.0, 8204.0, 4696.0, 3061.0, 759.0, 58543.0, 0.39, null, null, null, null, null, null, null, null, null, null,336, 10, 574, 2, 0, 1653, 1051, 3278, 24, 0, 199, 561
California, 2015, South San Francisco city, 67271.0, 7359.49, 9.14, 30.16, 21.02, 34177.0, 33094.0, 25141.0, 1658.0, 0.0, 21420.0, 1154.0, 14540.0, 3358.0, 19995.0, 16145.0, 10792.0, 5353.0, 2324.0, 3029.0, 3850.0, 2194.0, 1656.0, 7073.0, 1049.0, 1535.0, 1775.0, 786.0, 902.0, 688.0, 338.0, 47636.0, 10535.0, 10068.0, 13534.0, 10471.0, 2485.0, 461.0, 82.0, 55039.0, 37826.0, 104.0, 37722.0, 35716.0, 2006.0, 17213.0, 37722.0, 35716.0, 110.0, 2596.0, 2184.0, 1178.0, 4153.0, 3318.0, 542.0, 2005.0, 4665.0, 7430.0, 3773.0, 2203.0, 1559.0, 110857.0, 0.38, 35565.0, 28707.0, 24155.0, 4552.0, 3811.0, 69.0, 0.0, 1431.0, 310.0, 1237.0,84, 13, 314, 1, 0, 916, 191, 1421, 28, 0, 44, 157
California, 2015, Sunnyvale city, 151760.0, 6902.11, 21.99, 22.69, 0.7, 79480.0, 72280.0, 65940.0, 3391.0, 39.0, 64936.0, 2247.0, 8902.0, 6305.0, 55157.0, 37110.0, 31579.0, 5531.0, 1424.0, 4107.0, 18047.0, 10966.0, 7081.0, 30522.0, 8363.0, 9447.0, 5235.0, 5060.0, 1635.0, 485.0, 297.0, 109728.0, 8956.0, 12251.0, 19868.0, 32783.0, 27264.0, 3218.0, 5388.0, 121269.0, 85612.0, 75.0, 85537.0, 81112.0, 4425.0, 35657.0, 85537.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 143074.0, 0.43, 79099.0, 65568.0, 57443.0, 8125.0, 6069.0, 860.0, 1912.0, 1352.0, 359.0, 2979.0,67, 9, 545, 1, 0, 1514, 296, 2355, 29, 0, 61, 158
California, 2015, Thousand Oaks city, 129329.0, 2350.1, 55.03, 55.18, 0.15, 65113.0, 64216.0, 103536.0, 3229.0, 549.0, 13483.0, 5.0, 3492.0, 5035.0, 45593.0, 32976.0, 27174.0, 5802.0, 2090.0, 3712.0, 12617.0, 4805.0, 7812.0, 13767.0, 4699.0, 2679.0, 2105.0, 2664.0, 1325.0, 220.0, 75.0, 90117.0, 6037.0, 13404.0, 26534.0, 25369.0, 13519.0, 2807.0, 2447.0, 104528.0, 68451.0, 40.0, 68411.0, 63727.0, 4684.0, 36077.0, 68411.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 135765.0, 0.41, null, null, null, null, null, null, null, null, null, null,87, 9, 234, 0, 0, 1241, 102, 1577, 26, 0, 23, 136
California, 2015, Torrance city, 148468.0, 7250.13, 20.48, 20.55, 0.08, 73209.0, 75259.0, 72417.0, 4596.0, 1282.0, 48727.0, 1469.0, 9801.0, 10176.0, 54436.0, 37701.0, 30008.0, 7693.0, 2136.0, 5557.0, 16735.0, 8119.0, 8616.0, 24575.0, 8335.0, 5792.0, 5131.0, 3340.0, 1411.0, 365.0, 201.0, 103150.0, 5495.0, 17509.0, 31908.0, 32099.0, 11655.0, 2514.0, 1970.0, 122542.0, 77630.0, 0.0, 77630.0, 73513.0, 4117.0, 44912.0, 77630.0, 73513.0, 0.0, 2112.0, 8707.0, 1810.0, 7551.0, 4627.0, 1913.0, 6425.0, 10502.0, 16407.0, 7620.0, 3685.0, 2154.0, 103103.0, 0.45, 70515.0, 62819.0, 56553.0, 6266.0, 1082.0, 172.0, 923.0, 602.0, 1380.0, 3537.0,93, 4, 540, 2, 0, 2024, 317, 2881, 34, 0, 85, 214
California, 2015, Tracy city, 87093.0, 3958.25, 22.0, 22.14, 0.14, 43156.0, 43937.0, 52157.0, 3884.0, 402.0, 14495.0, 394.0, 8951.0, 6810.0, 25423.0, 21249.0, 16715.0, 4534.0, 1301.0, 3233.0, 4174.0, 2069.0, 2105.0, 9764.0, 1796.0, 1837.0, 1847.0, 2472.0, 809.0, 472.0, 531.0, 54187.0, 8360.0, 11702.0, 18954.0, 11213.0, 2631.0, 1087.0, 240.0, 67247.0, 47163.0, 0.0, 47163.0, 43620.0, 3543.0, 20084.0, 47163.0, 43620.0, 226.0, 3675.0, 5470.0, 2027.0, 6116.0, 2888.0, 1175.0, 2065.0, 5950.0, 6573.0, 4303.0, 1448.0, 1704.0, 87986.0, 0.37, 42529.0, 37999.0, 31427.0, 6572.0, 855.0, 310.0, 379.0, 354.0, 240.0, 2392.0,85, 25, 272, 1, 0, 1736, 409, 2417, 19, 0, 49, 154
California, 2015, Turlock city, 72293.0, 4270.52, 16.93, 16.93, 0.0, 33190.0, 39103.0, 56599.0, 1739.0, 520.0, 3976.0, 0.0, 6589.0, 2870.0, 25993.0, 18097.0, 12392.0, 5705.0, 2271.0, 3434.0, 7896.0, 3242.0, 4654.0, 12379.0, 3661.0, 3954.0, 1631.0, 1517.0, 1047.0, 381.0, 188.0, 46822.0, 7847.0, 12625.0, 13869.0, 7882.0, 3476.0, 495.0, 628.0, 55474.0, 33464.0, 0.0, 33464.0, 31035.0, 2429.0, 22010.0, 33464.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 74723.0, 0.46, null, null, null, null, null, null, null, null, null, null,259, 30, 602, 2, 0, 1632, 511, 2745, 16, 0, 103, 380
California, 2015, Tustin city, 80563.0, 7270.02, 11.08, 11.08, 0.0, 39511.0, 41052.0, 36003.0, 1812.0, 40.0, 13813.0, 97.0, 24841.0, 3957.0, 24433.0, 18193.0, 11329.0, 6864.0, 2335.0, 4529.0, 6240.0, 3314.0, 2926.0, 12292.0, 2093.0, 3480.0, 2713.0, 1671.0, 1129.0, 354.0, 852.0, 52026.0, 7036.0, 9023.0, 14453.0, 15448.0, 4111.0, 1174.0, 781.0, 61967.0, 43764.0, 0.0, 43764.0, 41572.0, 2192.0, 18203.0, 43764.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 101668.0, 0.46, null, null, null, null, null, null, null, null, null, null,81, 5, 217, 1, 0, 1344, 154, 1715, 10, 0, 38, 130
California, 2015, Union City city, 74510.0, 3827.08, 19.47, 19.47, 0.0, 38599.0, 35911.0, 14762.0, 4924.0, 34.0, 42037.0, 1653.0, 7488.0, 3612.0, 21306.0, 17188.0, 13569.0, 3619.0, 1397.0, 2222.0, 4118.0, 2238.0, 1880.0, 6888.0, 1384.0, 1337.0, 1533.0, 1288.0, 417.0, 463.0, 466.0, 53707.0, 3981.0, 14365.0, 14743.0, 12823.0, 5678.0, 865.0, 1252.0, 62501.0, 39232.0, 62.0, 39170.0, 37436.0, 1734.0, 23269.0, 39170.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 115004.0, 0.38, 25085.0, 20217.0, 17628.0, 2589.0, 3215.0, 20.0, 0.0, 195.0, 166.0, 1272.0,172, 6, 305, 3, 0, 1024, 314, 1643, 3, 0, 87, 265
California, 2015, Upland city, 76447.0, 4895.11, 15.62, 15.65, 0.03, 36226.0, 40221.0, 43368.0, 4846.0, 207.0, 7442.0, 0.0, 17200.0, 3384.0, 27427.0, 19157.0, 13302.0, 5855.0, 1282.0, 4573.0, 8270.0, 5155.0, 3115.0, 12272.0, 4138.0, 3609.0, 1765.0, 1209.0, 1067.0, 431.0, 53.0, 53226.0, 6348.0, 11213.0, 19938.0, 10292.0, 2949.0, 1627.0, 859.0, 61972.0, 38185.0, 0.0, 38185.0, 36705.0, 1480.0, 23787.0, 38185.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 85694.0, 0.45, null, null, null, null, null, null, null, null, null, null,128, 3, 570, 4, 0, 1489, 325, 2384, 21, 0, 79, 232
California, 2015, Vacaville city, 96794.0, 3411.54, 28.37, 28.58, 0.21, 50091.0, 46703.0, 59975.0, 14032.0, 728.0, 6100.0, 127.0, 7217.0, 8615.0, 31103.0, 22487.0, 15614.0, 6873.0, 1752.0, 5121.0, 8616.0, 3538.0, 5078.0, 12725.0, 2837.0, 3802.0, 2250.0, 2100.0, 979.0, 605.0, 152.0, 64220.0, 6893.0, 17205.0, 26934.0, 9199.0, 2808.0, 987.0, 194.0, 76659.0, 46392.0, 1387.0, 45005.0, 41731.0, 3274.0, 30267.0, 45005.0, 41731.0, 310.0, 4402.0, 2321.0, 1617.0, 5030.0, 2440.0, 565.0, 1583.0, 4736.0, 8228.0, 3601.0, 2080.0, 4818.0, 88212.0, 0.4, 41676.0, 39373.0, 35239.0, 4134.0, 356.0, 127.0, 385.0, 239.0, 209.0, 987.0,132, 15, 236, 0, 0, 1723, 200, 2159, 20, 0, 97, 249
California, 2015, Vallejo city, 121269.0, 3953.81, 30.67, 49.54, 18.87, 58379.0, 62890.0, 50511.0, 23995.0, 437.0, 30069.0, 1839.0, 6276.0, 8142.0, 42429.0, 26759.0, 16300.0, 10459.0, 3075.0, 7384.0, 15670.0, 7351.0, 8319.0, 18798.0, 6324.0, 4820.0, 3076.0, 2231.0, 1580.0, 424.0, 343.0, 85197.0, 11494.0, 21260.0, 31768.0, 15983.0, 3130.0, 863.0, 699.0, 99875.0, 60145.0, 100.0, 60045.0, 53924.0, 6121.0, 39730.0, 60045.0, 53924.0, 461.0, 3932.0, 3775.0, 1922.0, 7398.0, 3838.0, 904.0, 2817.0, 6378.0, 11696.0, 4726.0, 3486.0, 2591.0, 72929.0, 0.45, 51715.0, 47227.0, 38896.0, 8331.0, 1978.0, 122.0, 0.0, 278.0, 220.0, 1890.0,560, 40, 2352, 18, 0, 1536, 1098, 4986, 102, 0, 351, 1031
California, 2015, Victorville city, 122236.0, 1670.4, 73.18, 73.74, 0.56, 60989.0, 61247.0, 79737.0, 20295.0, 669.0, 5017.0, 45.0, 5005.0, 11468.0, 33774.0, 25815.0, 15029.0, 10786.0, 2296.0, 8490.0, 7959.0, 3150.0, 4809.0, 16664.0, 2427.0, 3232.0, 3032.0, 3813.0, 1617.0, 1974.0, 569.0, 72581.0, 15864.0, 19516.0, 25471.0, 6803.0, 4671.0, 184.0, 72.0, 89452.0, 48682.0, 201.0, 48481.0, 40385.0, 8096.0, 40770.0, 48481.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 61547.0, 0.47, null, null, null, null, null, null, null, null, null, null,493, 39, 1095, 6, 0, 2285, 628, 4008, 49, 0, 229, 777
California, 2015, Visalia city, 130094.0, 3589.21, 36.25, 36.27, 0.02, 63695.0, 66399.0, 102875.0, 1485.0, 768.0, 8819.0, 221.0, 10905.0, 5021.0, 41345.0, 31181.0, 21315.0, 9866.0, 3173.0, 6693.0, 10164.0, 4745.0, 5419.0, 17249.0, 3689.0, 4278.0, 2077.0, 4377.0, 2092.0, 91.0, 645.0, 80512.0, 16064.0, 17910.0, 29617.0, 12303.0, 3355.0, 728.0, 535.0, 95618.0, 53872.0, 0.0, 53872.0, 50558.0, 3314.0, 41746.0, 53872.0, 50558.0, 2307.0, 2186.0, 4605.0, 1086.0, 5041.0, 3350.0, 630.0, 2228.0, 5528.0, 11024.0, 5776.0, 2156.0, 4641.0, 66060.0, 0.43, null, null, null, null, null, null, null, null, null, null,366, 11, 814, 6, 0, 2621, 560, 3995, 106, 0, 130, 608
California, 2015, Vista city, 100884.0, 5401.1, 18.68, 18.68, 0.0, 50680.0, 50204.0, 79998.0, 4369.0, 70.0, 5780.0, 35.0, 6674.0, 3958.0, 28142.0, 20866.0, 15069.0, 5797.0, 2123.0, 3674.0, 7276.0, 4162.0, 3114.0, 15376.0, 2993.0, 3018.0, 2106.0, 2526.0, 2466.0, 839.0, 1428.0, 59863.0, 12973.0, 14538.0, 18716.0, 8427.0, 3010.0, 1021.0, 1178.0, 74444.0, 52444.0, 611.0, 51833.0, 48648.0, 3185.0, 22000.0, 51833.0, 48648.0, 1192.0, 3293.0, 5592.0, 1697.0, 6858.0, 1200.0, 1108.0, 1990.0, 6277.0, 8765.0, 5945.0, 3503.0, 1228.0, 78122.0, 0.39, 48600.0, 44839.0, 41570.0, 3269.0, 1046.0, 72.0, 163.0, 538.0, 89.0, 1853.0,32, 0, 31, 0, 0, 64, 13, 108, 0, 0, 0, 32
California, 2015, Walnut Creek city, 68906.0, 3487.75, 19.76, 19.77, 0.01, 31994.0, 36912.0, 55283.0, 1427.0, 0.0, 9338.0, 139.0, 777.0, 1942.0, 30572.0, 17871.0, 15730.0, 2141.0, 345.0, 1796.0, 12701.0, 4085.0, 8616.0, 10737.0, 4657.0, 2923.0, 1481.0, 1004.0, 451.0, 0.0, 221.0, 51905.0, 971.0, 4929.0, 11473.0, 19375.0, 9969.0, 3465.0, 1723.0, 57301.0, 31355.0, 0.0, 31355.0, 29844.0, 1511.0, 25946.0, 31355.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 125315.0, 0.45, 28768.0, 21453.0, 20413.0, 1040.0, 4144.0, 44.0, 83.0, 725.0, 452.0, 1867.0,60, 4, 342, 1, 0, 1960, 238, 2540, 2, 0, 28, 91
California, 2015, West Covina city, 108489.0, 6763.31, 16.04, 16.09, 0.05, 51629.0, 56860.0, 44103.0, 2929.0, 255.0, 29485.0, 268.0, 26351.0, 5098.0, 30233.0, 24368.0, 17666.0, 6702.0, 2146.0, 4556.0, 5865.0, 2850.0, 3015.0, 10477.0, 2186.0, 2491.0, 1947.0, 1524.0, 1290.0, 665.0, 374.0, 76147.0, 11508.0, 20344.0, 24034.0, 15204.0, 3868.0, 890.0, 299.0, 89569.0, 57916.0, 0.0, 57916.0, 53799.0, 4117.0, 31653.0, 57916.0, 53799.0, 493.0, 2556.0, 5509.0, 2484.0, 6665.0, 3508.0, 1561.0, 3890.0, 4798.0, 13390.0, 4299.0, 2513.0, 2133.0, 90500.0, 0.38, null, null, null, null, null, null, null, null, null, null,149, 10, 400, 2, 0, 2095, 487, 2982, 13, 0, 99, 263
California, 2015, Westminster city, 92111.0, 9166.28, 10.05, 10.05, 0.0, 45538.0, 46573.0, 34249.0, 1365.0, 420.0, 44685.0, 100.0, 7409.0, 3883.0, 28002.0, 21438.0, 14841.0, 6597.0, 1836.0, 4761.0, 6564.0, 3291.0, 3273.0, 13217.0, 3526.0, 2903.0, 2677.0, 2195.0, 935.0, 497.0, 484.0, 67691.0, 14830.0, 14094.0, 22470.0, 11851.0, 3126.0, 989.0, 331.0, 78214.0, 47412.0, 0.0, 47412.0, 45127.0, 2285.0, 30802.0, 47412.0, 45127.0, 494.0, 1748.0, 7827.0, 1024.0, 5041.0, 2027.0, 425.0, 3269.0, 4952.0, 8888.0, 4609.0, 3454.0, 1369.0, 79375.0, 0.48, 44145.0, 40403.0, 34702.0, 5701.0, 1070.0, 94.0, 147.0, 449.0, 473.0, 1509.0,162, 6, 502, 1, 0, 2123, 325, 2950, 22, 0, 118, 303
California, 2015, Whittier city, 87436.0, 5968.58, 14.65, 14.67, 0.02, 44397.0, 43039.0, 46699.0, 1161.0, 451.0, 2880.0, 83.0, 33280.0, 2882.0, 27548.0, 20019.0, 13746.0, 6273.0, 2018.0, 4255.0, 7529.0, 4194.0, 3335.0, 12795.0, 3798.0, 2754.0, 2943.0, 1543.0, 1046.0, 347.0, 364.0, 58836.0, 9155.0, 15453.0, 20866.0, 8536.0, 3974.0, 684.0, 168.0, 70950.0, 45798.0, 0.0, 45798.0, 43357.0, 2441.0, 25152.0, 45798.0, 43357.0, 46.0, 2296.0, 4327.0, 2340.0, 5101.0, 2777.0, 656.0, 2230.0, 4293.0, 11245.0, 3877.0, 1593.0, 2576.0, 85587.0, 0.42, 42688.0, 39190.0, 34161.0, 5029.0, 854.0, 151.0, 64.0, 499.0, 273.0, 1657.0,129, 11, 319, 1, 0, 1797, 415, 2531, 18, 0, 90, 238
California, 2015, Yorba Linda city, null, 3488.54, 19.48, 20.02, 0.54, 31960.0, 36006.0, null, null, null, null, null, null, null, 22559.0, 19661.0, 16789.0, 2872.0, 827.0, 2045.0, 2898.0, 946.0, 1952.0, 3923.0, 627.0, 1048.0, 800.0, 771.0, 559.0, 71.0, 47.0, 47781.0, 2589.0, 6317.0, 13597.0, 16397.0, 6192.0, 2167.0, 522.0, 55623.0, 34253.0, 0.0, 34253.0, 33011.0, 1242.0, 21370.0, 34253.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 147566.0, 0.42, null, null, null, null, null, null, null, null, null, null,25, 1, 152, 0, 0, 463, 35, 650, 7, 0, 7, 39
California, 2015, Yuba City city, 66944.0, 4591.98, 14.58, 14.66, 0.08, 33654.0, 33290.0, 44313.0, 923.0, 404.0, 12948.0, 336.0, 2982.0, 5038.0, 22787.0, 16442.0, 12484.0, 3958.0, 1360.0, 2598.0, 6345.0, 3230.0, 3115.0, 11140.0, 2402.0, 2739.0, 1913.0, 2048.0, 1267.0, 638.0, 133.0, 42973.0, 10908.0, 10123.0, 14611.0, 5044.0, 1922.0, 324.0, 41.0, 50767.0, 29045.0, 831.0, 28214.0, 24323.0, 3891.0, 21722.0, 28214.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 62376.0, 0.43, null, null, null, null, null, null, null, null, null, null,122, 14, 429, 0, 0, 1160, 203, 1792, 28, 0, 66, 216
New York, 2015, Albany city, 98452.0, 4603.1, 21.39, 21.94, 0.55, 47627.0, 50825.0, 55009.0, 27825.0, 597.0, 7187.0, 79.0, 3340.0, 4415.0, 42243.0, 14435.0, 8080.0, 6355.0, 1443.0, 4912.0, 27808.0, 13048.0, 14760.0, 27693.0, 15831.0, 6885.0, 3363.0, 949.0, 464.0, 47.0, 154.0, 62539.0, 7479.0, 16715.0, 15738.0, 10908.0, 7750.0, 1794.0, 2155.0, 85302.0, 54586.0, 0.0, 54586.0, 49725.0, 4861.0, 30716.0, 54586.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 61477.0, 0.53, 49094.0, 33519.0, 27866.0, 5653.0, 7678.0, 45.0, 792.0, 5116.0, 233.0, 1711.0,505, 7, 470, 5, 0, 2637, 107, 3214, 47, 0, 234, 791
