STATE, YEAR, CITY, Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area (Water),Male,Female,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Households,Family Households,Married-Couple Family,Other Family,Male Householder No Wife Present,Female Householder No Husband Present,Nonfamily Households,Male Householder,Female Householder,Renter-Occupied Housing Units,1-Person Household,2-Person Household,3-Person Household,4-Person Household,5-Person Household,6-Person Household,7-or-More Person Household,Population 25 Years and Over,Less than High School,High School Graduate (Includes Equivalency),Some College,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Population 16 Years and Over,In Labor Force,In Armed Forces,Civilian,Employed,Unemployed,Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Total Employed Civilian Population 16 Years and Over,Agriculture Forestry Fishing and Hunting and Mining,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing and Utilities,Information,Finance and Insurance and Real Estate and Rental  and Leasing,Professional Scientific and Management and    Administrative and Waste Management Services,Educational Services and Health Care and Social  Assistance,Arts Entertainment and Recreation and  Accommodation and Food Services,Other Services Except Public Administration,Public Administration,Average Household Income (In 2019 Inflation-Adjusted Dollars),Gini Index,Workers 16 Years and Over,Car Truck or Van,Drove Alone,Carpooled,Public Transportation (Includes Taxicab),Motorcycle,Bicycle,Walked,Other Means,Worked At Home,aggravated-assault, arson, burglary, homicide, human-trafficing, larceny, motor-vehicle-theft, property-crime, rape, rape-legacy, robbery, violent-crime
Colorado, 2019, Arvada city, 121095.0, 3123.05, 38.77, 39.46, 0.69, 59797.0, 61298.0, 110860.0, 867.0, 1451.0, 2329.0, 42.0, 2203.0, 3343.0, 48353.0, 32559.0, 25028.0, 7531.0, 2014.0, 5517.0, 15794.0, 7863.0, 7931.0, 13854.0, 5410.0, 4225.0, 1618.0, 1092.0, 679.0, 513.0, 317.0, 86793.0, 5548.0, 18807.0, 23515.0, 24793.0, 11779.0, 1353.0, 998.0, 98900.0, 70161.0, 50.0, 70111.0, 67555.0, 2556.0, 28739.0, 70111.0, 67555.0, 590.0, 4313.0, 4289.0, 1491.0, 6047.0, 3693.0, 2324.0, 4243.0, 11046.0, 16655.0, 6418.0, 3482.0, 2964.0, 109891.0, 0.4, 65958.0, 55812.0, 51301.0, 4511.0, 2830.0, 146.0, 41.0, 356.0, 509.0, 6264.0,172, 9, 320, 1, 0, 3043, 379, 3742, 48, 36, 58, 279
Colorado, 2019, Aurora city, 379312.0, 2470.47, 153.54, 154.21, 0.67, 190556.0, 188756.0, 229708.0, 64979.0, 3219.0, 23467.0, 1562.0, 35395.0, 20982.0, 136443.0, 88078.0, 60347.0, 27731.0, 8077.0, 19654.0, 48365.0, 23980.0, 24385.0, 51858.0, 14712.0, 16481.0, 7029.0, 6645.0, 3415.0, 1935.0, 1641.0, 250080.0, 29243.0, 62154.0, 80808.0, 49365.0, 22523.0, 2815.0, 3172.0, 294342.0, 214858.0, 3075.0, 211783.0, 202068.0, 9715.0, 79484.0, 211783.0, 202068.0, 1289.0, 17627.0, 11568.0, 4771.0, 21129.0, 16834.0, 6079.0, 14194.0, 26509.0, 39730.0, 22892.0, 10920.0, 8526.0, 88625.0, 0.41, 201462.0, 174919.0, 152907.0, 22012.0, 10392.0, 428.0, 162.0, 2142.0, 887.0, 12532.0,1696, 104, 1556, 28, 0, 7276, 2296, 11128, 444, 301, 638, 2806
Colorado, 2019, Boulder city, 105670.0, 4019.52, 26.29, 27.33, 1.04, 55637.0, 50033.0, 92690.0, 1401.0, 227.0, 7377.0, 55.0, 972.0, 2948.0, 42462.0, 17124.0, 14749.0, 2375.0, 951.0, 1424.0, 25338.0, 13195.0, 12143.0, 22097.0, 8201.0, 7131.0, 3221.0, 2249.0, 375.0, 315.0, 605.0, 61347.0, 1859.0, 3128.0, 8026.0, 23419.0, 15103.0, 3698.0, 6114.0, 94698.0, 62777.0, 0.0, 62777.0, 59269.0, 3508.0, 31921.0, 62777.0, 59269.0, 191.0, 1642.0, 4139.0, 898.0, 4754.0, 2114.0, 2091.0, 2064.0, 11328.0, 17526.0, 8113.0, 2579.0, 1830.0, 115861.0, 0.53, 58568.0, 33074.0, 29042.0, 4032.0, 5235.0, 39.0, 5659.0, 4846.0, 346.0, 9369.0,4, 2, 28, 0, 0, 423, 14, 465, 17, 15, 2, 23
Colorado, 2019, Castle Rock town, 68494.0, 1998.94, 34.27, 34.27, 0.0, 33446.0, 35048.0, 62045.0, 864.0, 404.0, 1598.0, 0.0, 1633.0, 1950.0, 23803.0, 18427.0, 15503.0, 2924.0, 1123.0, 1801.0, 5376.0, 2413.0, 2963.0, 5008.0, 1374.0, 2134.0, 1195.0, 305.0, 0.0, 0.0, 0.0, null, null, null, null, null, null, null, null, 52731.0, 38514.0, 186.0, 38328.0, 37294.0, 1034.0, 14217.0, 38328.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 127460.0, 0.35, null, null, null, null, null, null, null, null, null, null,10, 2, 96, 0, 0, 810, 60, 966, 17, 11, 4, 31
Colorado, 2019, Centennial city, 110911.0, 3749.86, 29.58, 29.72, 0.15, 55796.0, 55115.0, 92398.0, 3764.0, 54.0, 7153.0, 40.0, 3524.0, 3978.0, 40151.0, 30272.0, 25475.0, 4797.0, 1876.0, 2921.0, 9879.0, 3994.0, 5885.0, 6081.0, 1909.0, 2213.0, 568.0, 944.0, 258.0, 0.0, 189.0, 77688.0, 2505.0, 10269.0, 20713.0, 26536.0, 13508.0, 2138.0, 2019.0, 88128.0, 60914.0, 0.0, 60914.0, 59399.0, 1515.0, 27214.0, 60914.0, 59399.0, 627.0, 3021.0, 3908.0, 959.0, 6171.0, 3148.0, 3171.0, 5919.0, 8941.0, 13433.0, 3903.0, 3337.0, 2861.0, 137269.0, 0.39, 58485.0, 48887.0, 44941.0, 3946.0, 1951.0, 0.0, 334.0, 691.0, 627.0, 5995.0,129, 6, 287, 2, 0, 1338, 172, 1797, 20, 11, 19, 170
Colorado, 2019, Colorado Springs city, 478215.0, 2452.5, 194.99, 195.36, 0.37, 239537.0, 238678.0, 375594.0, 31432.0, 4617.0, 14403.0, 1742.0, 22037.0, 28390.0, 188837.0, 121331.0, 90550.0, 30781.0, 10113.0, 20668.0, 67506.0, 32998.0, 34508.0, 75723.0, 26520.0, 24319.0, 11789.0, 6109.0, 3445.0, 3059.0, 482.0, 322804.0, 17923.0, 64569.0, 110141.0, 80435.0, 39210.0, 5115.0, 5411.0, 385499.0, 262563.0, 9516.0, 253047.0, 239319.0, 13728.0, 122936.0, 253047.0, 239319.0, 1658.0, 17780.0, 12109.0, 3606.0, 23375.0, 9449.0, 7756.0, 15484.0, 38586.0, 58326.0, 24129.0, 14915.0, 12146.0, 89825.0, 0.43, 243928.0, 213314.0, 187679.0, 25635.0, 2449.0, 371.0, 1768.0, 3601.0, 1595.0, 20830.0,1883, 115, 2420, 19, 0, 12172, 3098, 17690, 474, 346, 473, 2849
Colorado, 2019, Fort Collins city, 170245.0, 3002.55, 56.7, 57.96, 1.26, 87179.0, 83066.0, 149693.0, 2351.0, 2075.0, 5205.0, 252.0, 2398.0, 8271.0, 70831.0, 36745.0, 28288.0, 8457.0, 3973.0, 4484.0, 34086.0, 15554.0, 18532.0, 32003.0, 8302.0, 13306.0, 6612.0, 2590.0, 1152.0, 41.0, 0.0, 104896.0, 2140.0, 16963.0, 25470.0, 35598.0, 18629.0, 1945.0, 4151.0, 146275.0, 102509.0, 224.0, 102285.0, 98641.0, 3644.0, 43766.0, 102285.0, 98641.0, 2556.0, 5706.0, 8562.0, 1565.0, 9351.0, 1449.0, 750.0, 4019.0, 16360.0, 28274.0, 12556.0, 4183.0, 3310.0, 93661.0, 0.46, null, null, null, null, null, null, null, null, null, null,293, 7, 350, 1, 0, 3144, 228, 3722, 43, 31, 36, 373
Colorado, 2019, Greeley city, 108650.0, 2224.97, 48.83, 48.99, 0.16, 54939.0, 53711.0, 92148.0, 3565.0, 1615.0, 1431.0, 462.0, 5043.0, 4386.0, 38299.0, 25056.0, 19036.0, 6020.0, 2039.0, 3981.0, 13243.0, 6651.0, 6592.0, 16110.0, 4791.0, 4743.0, 2512.0, 1806.0, 864.0, 780.0, 614.0, 68017.0, 11320.0, 16421.0, 22484.0, 9757.0, 5939.0, 1359.0, 737.0, 87301.0, 57510.0, 115.0, 57395.0, 54127.0, 3268.0, 29791.0, 57395.0, 54127.0, 2267.0, 3910.0, 7381.0, 1559.0, 6364.0, 3062.0, 932.0, 2770.0, 4562.0, 12004.0, 4980.0, 2754.0, 1582.0, 77753.0, 0.43, 53445.0, 48784.0, 43241.0, 5543.0, 233.0, 0.0, 245.0, 1520.0, 449.0, 2214.0,246, 20, 339, 2, 0, 1898, 307, 2544, 72, 43, 67, 387
Colorado, 2019, Lakewood city, 157917.0, 3668.64, 43.05, 44.22, 1.17, 79408.0, 78509.0, 135584.0, 1860.0, 1940.0, 6801.0, 71.0, 4870.0, 6791.0, 67857.0, 38092.0, 26390.0, 11702.0, 4591.0, 7111.0, 29765.0, 13991.0, 15774.0, 29284.0, 11533.0, 9468.0, 4506.0, 2239.0, 875.0, 457.0, 206.0, 115684.0, 7835.0, 26513.0, 29396.0, 35064.0, 12868.0, 1923.0, 2085.0, 132036.0, 90040.0, 99.0, 89941.0, 87029.0, 2912.0, 41996.0, 89941.0, 87029.0, 2417.0, 5735.0, 5606.0, 2309.0, 8734.0, 3847.0, 1947.0, 5328.0, 14605.0, 19592.0, 9024.0, 4267.0, 3618.0, 93654.0, 0.43, 85581.0, 71973.0, 66355.0, 5618.0, 4627.0, 70.0, 578.0, 1261.0, 705.0, 6367.0,497, 27, 808, 13, 0, 5446, 862, 7116, 130, 103, 188, 828
Colorado, 2019, Longmont city, 96672.0, 3508.51, 27.55, 29.07, 1.51, 46726.0, 49946.0, 88811.0, 2194.0, 260.0, 1623.0, 0.0, 2080.0, 1704.0, 39984.0, 24955.0, 18748.0, 6207.0, 1544.0, 4663.0, 15029.0, 7154.0, 7875.0, 15872.0, 6629.0, 4074.0, 2212.0, 1809.0, 753.0, 136.0, 259.0, 67502.0, 6580.0, 10261.0, 17174.0, 21305.0, 9150.0, 1567.0, 1465.0, 78971.0, 56467.0, 61.0, 56406.0, 54862.0, 1544.0, 22504.0, 56406.0, 54862.0, 728.0, 4106.0, 5593.0, 1423.0, 6268.0, 1889.0, 2067.0, 2174.0, 8755.0, 13192.0, 4824.0, 1690.0, 2153.0, 95294.0, 0.41, null, null, null, null, null, null, null, null, null, null,236, 45, 297, 1, 0, 1938, 322, 2557, 126, 105, 32, 395
Colorado, 2019, Loveland city, 78871.0, 2303.89, 34.23, 35.71, 1.47, 38386.0, 40485.0, 73725.0, 492.0, 515.0, 1322.0, 105.0, 988.0, 1724.0, 33393.0, 20335.0, 16650.0, 3685.0, 1490.0, 2195.0, 13058.0, 4675.0, 8383.0, 12097.0, 4389.0, 4047.0, 1657.0, 420.0, 605.0, 979.0, 0.0, 55856.0, 3018.0, 13105.0, 18261.0, 14665.0, 5697.0, 480.0, 630.0, 62032.0, 41538.0, 0.0, 41538.0, 39934.0, 1604.0, 20494.0, 41538.0, 39934.0, 860.0, 2285.0, 3908.0, 575.0, 5828.0, 1675.0, 721.0, 907.0, 6507.0, 9379.0, 3334.0, 1971.0, 1984.0, 80724.0, 0.38, null, null, null, null, null, null, null, null, null, null,151, 10, 156, 0, 0, 1297, 125, 1578, 58, 43, 18, 227
Colorado, 2019, Pueblo city, 112357.0, 2013.51, 55.8, 56.52, 0.72, 56714.0, 55643.0, 87485.0, 2899.0, 5160.0, 679.0, 23.0, 9501.0, 6610.0, 44945.0, 26853.0, 17001.0, 9852.0, 3364.0, 6488.0, 18092.0, 9196.0, 8896.0, 18082.0, 7598.0, 4836.0, 2073.0, 1993.0, 811.0, 521.0, 250.0, 75797.0, 7883.0, 22959.0, 29648.0, 10612.0, 3641.0, 718.0, 336.0, 88612.0, 48895.0, 288.0, 48607.0, 45330.0, 3277.0, 39717.0, 48607.0, 45330.0, 380.0, 3322.0, 2731.0, 641.0, 6601.0, 1136.0, 892.0, 1195.0, 4222.0, 13022.0, 5712.0, 1869.0, 3607.0, 59366.0, 0.47, null, null, null, null, null, null, null, null, null, null,673, 62, 942, 10, 0, 3365, 765, 5072, 192, 13, 181, 1056
Colorado, 2019, Thornton city, 141454.0, 4006.56, 35.31, 37.3, 2.0, 70952.0, 70502.0, 112187.0, 3214.0, 1764.0, 7384.0, 19.0, 8932.0, 7954.0, 46900.0, 33995.0, 27131.0, 6864.0, 2579.0, 4285.0, 12905.0, 7231.0, 5674.0, 11838.0, 3337.0, 2775.0, 2307.0, 1713.0, 982.0, 444.0, 280.0, 92221.0, 12639.0, 26564.0, 27225.0, 18241.0, 6267.0, 859.0, 426.0, 107124.0, 77691.0, 77.0, 77614.0, 73356.0, 4258.0, 29433.0, 77614.0, 73356.0, 2020.0, 9524.0, 6238.0, 2441.0, 7392.0, 4831.0, 2498.0, 4995.0, 8808.0, 11258.0, 6020.0, 3889.0, 3442.0, 93708.0, 0.37, 72565.0, 64377.0, 57696.0, 6681.0, 2098.0, 0.0, 348.0, 849.0, 295.0, 4598.0,186, 18, 394, 1, 0, 3297, 634, 4325, 149, 81, 74, 410
Colorado, 2019, Westminster city, 113179.0, 3583.81, 31.58, 33.9, 2.32, 56235.0, 56944.0, 96014.0, 1304.0, 535.0, 6807.0, 86.0, 2680.0, 5753.0, 43890.0, 27326.0, 20938.0, 6388.0, 2214.0, 4174.0, 16564.0, 8567.0, 7997.0, 15211.0, 5262.0, 5190.0, 2021.0, 2367.0, 206.0, 123.0, 42.0, 78947.0, 6150.0, 16947.0, 23258.0, 21097.0, 9165.0, 1296.0, 1034.0, 90256.0, 68493.0, 73.0, 68420.0, 66257.0, 2163.0, 21763.0, 68420.0, 66257.0, 592.0, 6493.0, 6148.0, 2014.0, 7589.0, 2514.0, 1610.0, 3880.0, 8267.0, 14080.0, 6640.0, 3625.0, 2805.0, 103776.0, 0.39, 65148.0, 57127.0, 51755.0, 5372.0, 2755.0, 55.0, 606.0, 345.0, 550.0, 3710.0,185, 10, 378, 2, 0, 2710, 634, 3722, 58, 39, 77, 322
Connecticut, 2019, Bridgeport city, 144365.0, 8987.15, 16.06, 19.43, 3.36, 68786.0, 75579.0, 57009.0, 47762.0, 119.0, 6205.0, 248.0, 27379.0, 5643.0, 50103.0, 30512.0, 15282.0, 15230.0, 4352.0, 10878.0, 19591.0, 8822.0, 10769.0, 29657.0, 10861.0, 6778.0, 4750.0, 3803.0, 1671.0, 1230.0, 564.0, 91157.0, 23320.0, 31634.0, 20162.0, 9127.0, 5177.0, 965.0, 772.0, 112095.0, 72060.0, 60.0, 72000.0, 65534.0, 6466.0, 40035.0, 72000.0, 65534.0, 343.0, 6289.0, 5283.0, 1382.0, 8503.0, 4371.0, 607.0, 2845.0, 7112.0, 17399.0, 6348.0, 3098.0, 1954.0, 61837.0, 0.49, 63927.0, 51446.0, 41810.0, 9636.0, 7690.0, 0.0, 0.0, 2821.0, 710.0, 1260.0,364, 14, 556, 17, 0, 1292, 618, 2466, 74, 58, 392, 847
Connecticut, 2019, Danbury city, 84692.0, 2019.01, 41.95, 44.19, 2.24, 41695.0, 42997.0, 49149.0, 10348.0, 148.0, 5154.0, 0.0, 16442.0, 3451.0, 32310.0, 20022.0, 14875.0, 5147.0, 755.0, 4392.0, 12288.0, 5454.0, 6834.0, 14756.0, 5797.0, 3531.0, 2493.0, 1843.0, 598.0, 494.0, 0.0, 61501.0, 9876.0, 16719.0, 15525.0, 12771.0, 5189.0, 902.0, 519.0, 71464.0, 50115.0, 0.0, 50115.0, 48032.0, 2083.0, 21349.0, 50115.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 92260.0, 0.44, null, null, null, null, null, null, null, null, null, null,53, 4, 132, 1, 0, 827, 86, 1045, 17, 12, 28, 99
Connecticut, 2019, Hartford city, 122107.0, 7025.93, 17.38, 18.06, 0.68, 58478.0, 63629.0, 33753.0, 45821.0, 309.0, 1748.0, 0.0, 25748.0, 14728.0, 48168.0, 25086.0, 8502.0, 16584.0, 2970.0, 13614.0, 23082.0, 11434.0, 11648.0, 35721.0, 16233.0, 9157.0, 3751.0, 3601.0, 1929.0, 884.0, 166.0, 75488.0, 19632.0, 24278.0, 20375.0, 6420.0, 3059.0, 1398.0, 326.0, 96704.0, 63042.0, 242.0, 62800.0, 56141.0, 6659.0, 33662.0, 62800.0, 56141.0, 79.0, 2622.0, 3442.0, 1097.0, 8453.0, 4533.0, 405.0, 3447.0, 5250.0, 15902.0, 6447.0, 2254.0, 2210.0, 53198.0, 0.5, null, null, null, null, null, null, null, null, null, null,5, 1, 130, 0, 0, 1197, 84, 1411, 1, 1, 31, 37
Connecticut, 2019, New Britain city, 72491.0, 5428.03, 13.35, 13.43, 0.07, 35438.0, 37053.0, 39652.0, 9865.0, 531.0, 1984.0, 0.0, 14588.0, 5871.0, 29359.0, 14987.0, 7745.0, 7242.0, 1169.0, 6073.0, 14372.0, 7511.0, 6861.0, 17655.0, 7512.0, 4752.0, 3110.0, 929.0, 669.0, 437.0, 246.0, 47185.0, 9294.0, 17100.0, 12117.0, 5758.0, 1851.0, 632.0, 433.0, 59079.0, 38760.0, 0.0, 38760.0, 35406.0, 3354.0, 20319.0, 38760.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 61742.0, 0.44, null, null, null, null, null, null, null, null, null, null,195, 7, 196, 3, 0, 841, 183, 1220, 46, 35, 68, 312
Connecticut, 2019, New Haven city, 130257.0, 6969.1, 18.69, 20.13, 1.44, 63352.0, 66905.0, 57834.0, 43479.0, 174.0, 7098.0, 0.0, 15104.0, 6568.0, 46982.0, 26663.0, 13036.0, 13627.0, 3107.0, 10520.0, 20319.0, 9871.0, 10448.0, 34106.0, 13155.0, 9260.0, 5929.0, 3248.0, 1280.0, 428.0, 806.0, 82937.0, 12211.0, 28055.0, 15766.0, 12827.0, 8951.0, 2675.0, 2452.0, 106654.0, 70223.0, 0.0, 70223.0, 64173.0, 6050.0, 36431.0, 70223.0, 64173.0, 0.0, 4068.0, 3410.0, 1052.0, 6782.0, 3839.0, 1309.0, 2262.0, 6514.0, 24252.0, 5912.0, 3122.0, 1651.0, 67563.0, 0.51, 62650.0, 44489.0, 38639.0, 5850.0, 7150.0, 0.0, 2066.0, 6340.0, 384.0, 2221.0,789, 28, 659, 13, 0, 3584, 720, 4963, 45, 39, 321, 1168
Connecticut, 2019, Norwalk city, 88826.0, 3881.19, 22.89, 36.37, 13.49, 44750.0, 44076.0, 58912.0, 15040.0, 299.0, 7131.0, 0.0, 2611.0, 4833.0, 33616.0, 21828.0, 15429.0, 6399.0, 2464.0, 3935.0, 11788.0, 4962.0, 6826.0, 15190.0, 4608.0, 4259.0, 2704.0, 2359.0, 837.0, 390.0, 33.0, 64588.0, 6405.0, 14800.0, 13467.0, 18678.0, 8118.0, 1935.0, 1185.0, 74799.0, 49713.0, 0.0, 49713.0, 47201.0, 2512.0, 25086.0, 49713.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 129151.0, 0.48, null, null, null, null, null, null, null, null, null, null,145, 4, 133, 1, 0, 990, 125, 1248, 8, 7, 29, 183
Connecticut, 2019, Stamford city, 129636.0, 3446.1, 37.62, 52.03, 14.41, 62813.0, 66823.0, 83194.0, 21081.0, 0.0, 10400.0, 55.0, 8898.0, 6008.0, 49707.0, 30972.0, 23475.0, 7497.0, 1897.0, 5600.0, 18735.0, 8265.0, 10470.0, 25280.0, 7606.0, 8242.0, 4686.0, 2320.0, 1887.0, 325.0, 214.0, 93336.0, 10007.0, 17774.0, 15761.0, 27803.0, 15386.0, 4152.0, 2453.0, 106569.0, 77604.0, 0.0, 77604.0, 74097.0, 3507.0, 28965.0, 77604.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 139375.0, 0.48, null, null, null, null, null, null, null, null, null, null,143, 1, 199, 5, 0, 1470, 163, 1832, 27, 26, 86, 261
Connecticut, 2019, Waterbury city, 107577.0, 3771.72, 28.52, 28.94, 0.42, 55943.0, 51634.0, 66446.0, 23285.0, 174.0, 2094.0, 0.0, 11703.0, 3875.0, 42113.0, 23902.0, 12038.0, 11864.0, 3397.0, 8467.0, 18211.0, 10143.0, 8068.0, 26296.0, 11232.0, 6453.0, 3415.0, 3055.0, 1276.0, 431.0, 434.0, 69692.0, 15645.0, 26016.0, 16505.0, 6732.0, 4066.0, 490.0, 238.0, 84547.0, 53196.0, 135.0, 53061.0, 48879.0, 4182.0, 31351.0, 53061.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 58499.0, 0.47, null, null, null, null, null, null, null, null, null, null,144, 12, 451, 5, 0, 2275, 541, 3267, 57, 35, 124, 330
Florida, 2019, Boca Raton city, 99795.0, 3447.69, 28.95, 31.34, 2.4, 46229.0, 53566.0, 85792.0, 5173.0, 230.0, 4316.0, 0.0, 1749.0, 2535.0, 40845.0, 23211.0, 17084.0, 6127.0, 1674.0, 4453.0, 17634.0, 7209.0, 10425.0, 13865.0, 5490.0, 4266.0, 2121.0, 1168.0, 535.0, 224.0, 61.0, 71434.0, 3142.0, 10377.0, 17822.0, 23450.0, 10645.0, 4324.0, 1674.0, 84649.0, 49450.0, 108.0, 49342.0, 46019.0, 3323.0, 35199.0, 49342.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 140157.0, 0.54, null, null, null, null, null, null, null, null, null, null,84, 6, 244, 3, 0, 1769, 170, 2183, 36, 0, 63, 186
Florida, 2019, Boynton Beach city, 78690.0, 4870.12, 16.16, 16.57, 0.41, 40262.0, 38428.0, 49291.0, 25824.0, 0.0, 1580.0, 0.0, 682.0, 1313.0, 31863.0, 17482.0, 13014.0, 4468.0, 1523.0, 2945.0, 14381.0, 6390.0, 7991.0, 12948.0, 4987.0, 3635.0, 2698.0, 532.0, 1096.0, 0.0, 0.0, 60863.0, 6787.0, 15342.0, 18736.0, 13345.0, 3804.0, 1833.0, 1016.0, 67380.0, 46081.0, 0.0, 46081.0, 44120.0, 1961.0, 21299.0, 46081.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 79553.0, 0.42, null, null, null, null, null, null, null, null, null, null,412, 3, 254, 4, 0, 2147, 217, 2618, 30, 0, 120, 566
Florida, 2019, Cape Coral city, 194504.0, 1838.87, 105.77, 119.2, 13.42, 97895.0, 96609.0, 171979.0, 11345.0, 71.0, 3491.0, 0.0, 3946.0, 3672.0, 67176.0, 48409.0, 38187.0, 10222.0, 3840.0, 6382.0, 18767.0, 8900.0, 9867.0, 13443.0, 2969.0, 4872.0, 1796.0, 2301.0, 1023.0, 312.0, 170.0, 145756.0, 10979.0, 52109.0, 46841.0, 24141.0, 7325.0, 2721.0, 1640.0, 163534.0, 95137.0, 251.0, 94886.0, 89420.0, 5466.0, 68397.0, 94886.0, 89420.0, 47.0, 11008.0, 3672.0, 1988.0, 17108.0, 3282.0, 1376.0, 5724.0, 9463.0, 17433.0, 10174.0, 4736.0, 3409.0, 85176.0, 0.42, null, null, null, null, null, null, null, null, null, null,169, 6, 274, 5, 0, 1739, 163, 2176, 16, 0, 36, 226
Florida, 2019, Clearwater city, 116938.0, 4499.62, 25.99, 35.82, 9.83, 54846.0, 62092.0, 92772.0, 11925.0, 664.0, 5043.0, 35.0, 1751.0, 4748.0, 48641.0, 26911.0, 20710.0, 6201.0, 1696.0, 4505.0, 21730.0, 8941.0, 12789.0, 19291.0, 7477.0, 7065.0, 2647.0, 902.0, 838.0, 167.0, 195.0, 89925.0, 8660.0, 20626.0, 28182.0, 21631.0, 7876.0, 1661.0, 1289.0, 97849.0, 56858.0, 194.0, 56664.0, 52849.0, 3815.0, 40991.0, 56664.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 77465.0, 0.48, null, null, null, null, null, null, null, null, null, null,0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
Florida, 2019, Coral Springs city, 133765.0, 5850.4, 22.86, 23.99, 1.12, 63882.0, 69883.0, 86755.0, 34317.0, 473.0, 5475.0, 0.0, 2174.0, 4571.0, 41240.0, 31944.0, 22934.0, 9010.0, 1964.0, 7046.0, 9296.0, 3119.0, 6177.0, 15617.0, 4008.0, 4743.0, 2384.0, 2383.0, 1662.0, 264.0, 173.0, 84769.0, 3736.0, 21812.0, 26430.0, 20628.0, 9578.0, 1682.0, 903.0, 102158.0, 72287.0, 55.0, 72232.0, 68111.0, 4121.0, 29871.0, 72232.0, 68111.0, 0.0, 4506.0, 3491.0, 2511.0, 7800.0, 5053.0, 2169.0, 5571.0, 10560.0, 15553.0, 6227.0, 2757.0, 1913.0, 99600.0, 0.43, 67695.0, 59834.0, 52074.0, 7760.0, 668.0, 102.0, 146.0, 868.0, 1137.0, 4940.0,98, 2, 163, 2, 0, 1977, 169, 2309, 40, 0, 55, 195
Florida, 2019, Davie town, 106310.0, 3038.04, 34.99, 35.78, 0.79, 53677.0, 52633.0, 72679.0, 7988.0, 967.0, 10302.0, 0.0, 11168.0, 3206.0, 35708.0, 24675.0, 15537.0, 9138.0, 2541.0, 6597.0, 11033.0, 5487.0, 5546.0, 12882.0, 3062.0, 4616.0, 2968.0, 1202.0, 632.0, 284.0, 118.0, 69153.0, 8710.0, 14386.0, 20289.0, 15809.0, 7098.0, 1970.0, 891.0, 85049.0, 60914.0, 173.0, 60741.0, 59142.0, 1599.0, 24135.0, 60741.0, 59142.0, 878.0, 3252.0, 4683.0, 1791.0, 10497.0, 3267.0, 776.0, 2657.0, 7171.0, 11792.0, 5525.0, 3898.0, 2955.0, 105499.0, 0.48, null, null, null, null, null, null, null, null, null, null,190, 11, 203, 2, 0, 2316, 277, 2796, 21, 0, 63, 276
Florida, 2019, Deerfield Beach city, 81070.0, 5423.34, 14.95, 16.22, 1.27, 36834.0, 44236.0, 53082.0, 19602.0, 206.0, 2404.0, 0.0, 3225.0, 2551.0, 33439.0, 18962.0, 12471.0, 6491.0, 943.0, 5548.0, 14477.0, 7130.0, 7347.0, 12456.0, 4798.0, 2893.0, 2981.0, 1232.0, 504.0, 48.0, 0.0, 62808.0, 7976.0, 17300.0, 17746.0, 13740.0, 4561.0, 955.0, 530.0, 68178.0, 40260.0, 0.0, 40260.0, 38534.0, 1726.0, 27918.0, 40260.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 66958.0, 0.47, null, null, null, null, null, null, null, null, null, null,215, 2, 211, 6, 0, 1703, 247, 2161, 31, 0, 99, 351
Florida, 2019, Delray Beach city, 69449.0, 4367.95, 15.9, 16.49, 0.59, 32517.0, 36932.0, 43281.0, 21642.0, 0.0, 1146.0, 0.0, 1482.0, 1898.0, 28548.0, 15030.0, 10515.0, 4515.0, 1651.0, 2864.0, 13518.0, 5495.0, 8023.0, 9078.0, 3808.0, 2947.0, 1005.0, 681.0, 570.0, 0.0, 67.0, 53817.0, 5320.0, 13276.0, 14366.0, 13230.0, 5383.0, 1316.0, 926.0, 61000.0, 37786.0, 82.0, 37704.0, 35842.0, 1862.0, 23214.0, 37704.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 108957.0, 0.53, null, null, null, null, null, null, null, null, null, null,211, 1, 299, 5, 0, 1914, 205, 2418, 33, 0, 87, 336
